Azure_Score,AWS_Score,Google_Score,IBM_Score,Normalized_Score,score_label
0.7255644620484419,0.0040858018386108275,0.0008922994557068068,0.8400968122774168,0.3926598439050441,2
0.468243502248998,0.008069458631256384,0.0007138395552855311,0.894951791741557,0.34299464804427426,2
0.468243502248998,0.0040858018386108275,0.0008030695021946609,0.9642510026361764,0.35934584405649495,2
0.468243502248998,0.005107252298263534,0.0008922994557068068,0.8437028588815603,0.32948647822113214,2
0.468243502248998,0.0040858018386108275,0.0008922994557068068,0.9149803584562461,0.34705049049989045,2
0.8789523244239863,0.005617977528089888,0.0005353796614672713,0.9128977329089274,0.4495008536306177,0
0.8663509502361951,0.0040858018386108275,0.0006246096083764012,0.674662228666323,0.38643089758737637,2
0.468243502248998,0.0040858018386108275,0.0008030695021946609,0.9421732187306777,0.3538263980801203,2
0.468243502248998,0.004698672114402452,0.0009815293960129207,0.9067711542998353,0.34517371451481216,2
0.9094335033315932,0.00822267620020429,0.0008030695021946609,0.8433780268613467,0.4404593189738347,0
0.68929155710448,0.005107252298263534,0.0008030695021946609,0.9133094266560651,0.4021278263902508,0
0.7851599432047291,0.0040858018386108275,0.0008922994557068068,0.861558854473713,0.41292422474318996,0
0.9239809648243307,0.0040858018386108275,0.0006246096083764012,0.8648770752371607,0.44839211287711966,0
0.468243502248998,0.0040858018386108275,0.0009815293960129207,0.7976671715611623,0.317744501261196,2
0.468243502248998,0.0040858018386108275,0.0007138395552855311,0.8099465414898379,0.32074742128318307,2
0.8527379012478716,0.0040858018386108275,0.0006246096083764012,0.8749458399143513,0.43309853815230254,0
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.7666164170719785,0.30989258269199094,2
0.468243502248998,0.0040858018386108275,0.0008922994557068068,0.7396389122033531,0.3032151289366672,2
0.468243502248998,0.005515832482124617,0.0009815293906591238,0.8023206986355513,0.31926539068933324,2
0.468243502248998,0.0040858018386108275,0.0007138395552855311,0.9000848572255337,0.34328200021710703,2
0.468243502248998,0.0040858018386108275,0.0008030695021946609,0.976003548481436,0.36228398051780986,2
0.468243502248998,0.008171603677221655,0.0008030694995177626,0.8235005687130228,0.32517968603469005,2
0.6922001059262326,0.0040858018386108275,0.0008030695021946609,0.6541849620249781,0.33781848482300403,2
0.468243502248998,0.0040858018386108275,0.0010707593362298045,0.24868461020928534,0.180521168408281,2
0.468243502248998,0.0040858018386108275,0.00017845988052299778,0.2186253129463549,0.1727832692286217,2
0.468243502248998,0.0040858018386108275,0.0008030695021946609,0.9862599139297941,0.3648480718798994,2
0.468243502248998,0.006128702757916241,0.00099937537977326,0.6329953264279117,0.2770917267036498,2
0.468243502248998,0.0040858018386108275,0.0005353796614672713,0.8803667312390234,0.3383078537470249,2
0.7888732420324048,0.0040858018386108275,0.0008030695021946609,0.8902031793447953,0.4209913231795014,0
0.8330215915031364,0.005107252298263534,0.0008030695021946609,0.7218795438577195,0.3902028642903285,2
0.468243502248998,0.005107252298263534,0.0009815293960129207,0.8950777155468614,0.34235249987253397,2
0.9474672449984342,0.00898876404494382,0.0014276791185125273,0.9945652313580085,0.4881122298799747,0
0.92957730455541,0.007150153217568948,0.0010707593362298045,0.9789203549920565,0.47917964302531635,0
0.468243502248998,0.008171603677221655,0.0005353796614672713,0.8986215712104259,0.3438930141995282,2
0.468243502248998,0.002002042900919306,0.0008030695021946609,0.9712292373488979,0.3605694630002525,2
0.9823907403740962,0.0040858018386108275,0.0007138395552855311,0.8814167815828469,0.46715179083770986,0
0.468243502248998,0.0040858018386108275,0.0007138395552855311,0.9024465710433841,0.34387242867156964,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.9945652313580085,0.36687978626349843,2
0.468243502248998,0.007865168539325843,0.0008922994557068068,0.832864160080509,0.3274662825811349,2
0.468243502248998,0.004698672114402452,0.0006246096083764012,0.8061056084406983,0.3199180981031188,2
0.820227380716108,0.0040858018386108275,0.0006246096083764012,0.4864637049045009,0.32785037426689906,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.768710350063039,0.31041606593975607,2
0.468243502248998,0.0010214504596527069,0.0007138395552855311,0.7742422599262652,0.3110552630475504,2
0.468243502248998,0.0040858018386108275,0.0008030695021946609,0.757330435886537,0.30761570236908514,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.8382598666441203,0.3278034450850264,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.7285776623504783,0.3003828940116159,2
0.8572168089922043,0.0040858018386108275,0.0006246096083764012,0.9945652313580085,0.4641231129493,0
0.909568903203425,0.008171603677221655,0.0008030695021946609,0.7793115925455163,0.4244637922320894,0
0.468243502248998,0.0040858018386108275,0.0008030695021946609,0.8819785559469188,0.3387777323841806,2
0.468243502248998,0.0040858018386108275,0.0007138395552855311,0.8452437550787126,0.32957172468040175,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.9945652313580085,0.36687978626349843,2
0.468243502248998,0.008478038815117467,0.0011599892818004852,0.8745449396362396,0.3381066174955389,2
0.9713417480770506,0.008171603677221655,0.0009815293960129207,0.7328636975032651,0.4283396446633876,0
0.9267592135071814,0.0040858018386108275,0.0008922994557068068,0.9593194152406866,0.4727641825105464,0
0.468243502248998,0.0072522982635342195,0.0009815293960129207,0.9245161313534342,0.35024836531549486,2
0.468243502248998,0.006230847803881511,0.0009815293960129207,0.9582513757818198,0.35842681380767805,2
0.7411563646311278,0.007967313585291114,0.0013384491729418466,0.4864637049045009,0.3092314580734654,2
0.468243502248998,0.0040858018386108275,0.0007138395552855311,0.9221626411310322,0.34880144619348163,2
0.8485888874974347,0.003064351378958121,0.0007138395552855311,0.9534446842422034,0.4514529406684704,0
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.9125564536978168,0.3463775918484505,2
0.468243502248998,0.00582226762002043,0.0006246096083764012,0.4864637049045009,0.24028852109547394,2
0.468243502248998,0.0040858018386108275,0.0005353796614672713,0.7321364232807931,0.3012502767574673,2
0.468243502248998,0.0,0.0005353796628057205,0.24089275352188322,0.17741790885842174,2
0.468243502248998,0.0040858018386108275,0.0007138395552855311,0.9365863135728901,0.35240736430394615,2
0.7280836404910134,0.0040858018386108275,0.0008922994557068068,0.8664493238919604,0.3998777664193228,2
0.468243502248998,0.0040858018386108275,0.0008922994557068068,0.893945943223269,0.3417918866916462,2
0.468243502248998,0.0040858018386108275,0.0008922994557068068,0.8985871349044855,0.3429521846119503,2
0.7972633210869787,0.0040858018386108275,0.0006246096083764012,0.8663511547212946,0.41708122181381513,0
0.8295657693494655,0.008375893769152197,0.0006246096083764012,0.857107833437242,0.423918526541059,0
0.468243502248998,0.0040858018386108275,0.0008922994557068068,0.9493082157316354,0.35563245481873773,2
0.9335186923420778,0.0040858018386108275,0.0008922994557068068,0.7340386437029617,0.41813385933483926,0
0.749801816638323,0.008580183861082736,0.0007138395552855311,0.9207044948630798,0.41995008372944276,0
0.9330771125606737,0.005107252298263534,0.001249219227371166,0.7313418183705871,0.4176938506142239,0
0.468243502248998,0.0040858018386108275,0.0008922994557068068,0.8352032590108762,0.32710621563854797,2
0.858008108122315,0.003881511746680286,0.0008922994450884431,0.7015626373276194,0.3910861391604258,2
0.7580871583890975,0.0040858018386108275,0.0008030695021946609,0.9349313149888905,0.42447683617969834,0
0.9160433664000827,0.006537282941777324,0.00044614971455814146,0.7840005838752768,0.4267568457329237,0
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.4864637049045009,0.23985440465012153,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.6893351788452119,0.2905722731352993,2
0.9495913155815329,0.0040858018386108275,0.0008922994450884431,0.4864637049045009,0.36025828044243324,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.8213110364248741,0.32356623753021485,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.6440478387106224,0.27925043810165195,2
0.9213684599750404,0.00582226762002043,0.001249219227371166,0.8879488862424902,0.45409720826623057,0
0.9458506691245269,0.006128702757916241,0.0005353796614672713,0.4864637049045009,0.3597446141121028,2
0.6736819326744651,0.0040858018386108275,0.0008922994557068068,0.8419553448487656,0.38015384470438707,2
0.7430900848992295,0.008478038815117467,0.0013384491729418466,0.4864637049045009,0.3098425694479474,2
0.9783450614821864,0.0040858018386108275,0.001249219227371166,0.4864637049045009,0.3675359468631673,2
0.9592710727415662,0.003881511746680286,0.0008922994557068068,0.7983918759100564,0.4406091899635024,0
0.468243502248998,0.0040858018386108275,0.0007138395552855311,0.4864637049045009,0.23987671213684883,2
0.9511410202809377,0.0040858018386108275,0.0010707593362298045,0.7429956810704654,0.42482331563156095,0
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.6440478387106224,0.27925043810165195,2
0.468243502248998,0.00582226762002043,0.0007138395552855311,0.7542625208095513,0.3072605325584638,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.4864637049045009,0.23985440465012153,2
0.468243502248998,0.0040858018386108275,0.0009815293960129207,0.9006276145251311,0.3434846120021882,2
0.468243502248998,0.007150153217568948,0.0005353796614672713,0.4864637049045009,0.2405981850081338,2
0.468243502248998,0.0040858018386108275,0.0009815293960129207,0.8465754635666454,0.3299715742625668,2
0.468243502248998,0.008273748723186926,0.0006246096083764012,0.4864637049045009,0.24090139137126557,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.14793682839566386,0.1552226855229123,2
0.6862244679034805,0.0040858018386108275,0.0009815293906591238,0.8056214442586711,0.37422831084785535,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.22630203929747872,0.174813988248366,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.8189513785058857,0.32297632305046775,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.6440478387106224,0.27925043810165195,2
0.9304329250470338,0.00582226762002043,0.0013384491729418466,0.8437331833897763,0.4453317063074431,0
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.4864637049045009,0.23985440465012153,2
0.24558495947753,0.0040858018386108275,0.0005353796628057205,0.4864637049045009,0.18416746147086188,2
0.468243502248998,0.05005107252298264,0.0007138395552855311,0.36156065338521737,0.2201422669281209,2
0.468243502248998,0.0040858018386108275,0.0007138395552855311,0.8765052392012627,0.33738709571103925,2
0.468243502248998,0.0040858018386108275,0.0005353796614672713,0.4864637049045009,0.23983209716339426,2
0.8522083497632824,0.0040858018386108275,0.0007138395552855311,0.8811896047585834,0.4345493989789405,0
0.9194741356598586,0.0040858018386108275,0.0007138395552855311,0.8558002817609391,0.4450185147036735,0
0.7050768698633109,0.0040858018386108275,0.0007138395539470819,0.4864637049045009,0.29908505404009245,2
0.8655525750301224,0.0040858018386108275,0.0007138395552855311,0.4864637049045009,0.3392039803321299,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.4864637049045009,0.23985440465012153,2
0.468243502248998,0.0040858018386108275,0.00035691976104599557,0.6802486198493951,0.2882337109245125,2
0.468243502248998,0.0,0.0006246096083764012,0.4864637049045009,0.23883295419046885,2
0.468243502248998,0.003983656792645556,0.0006246096083764012,0.7250774945377337,0.2994823157969384,2
0.9404589592387199,0.0025536261491317666,0.0010707593362298045,0.4864637049045009,0.3576367624071456,2
0.8971883507776611,0.0040858018386108275,0.0011599892818004852,0.4864637049045009,0.34722446170064336,2
0.9325480072746413,0.0040858018386108275,0.0011599892818004852,0.7553701363215137,0.4232909836791416,0
0.9271231487504631,0.0040858018386108275,0.0011599892818004852,0.8155683969282815,0.436984334199789,0
0.8937844828417075,0.0040858018386108275,0.0008030695021946609,0.7859171955894801,0.4211476374429983,0
0.7866644508352221,0.0040858018386108275,0.0010707593362298045,0.4864637049045009,0.3195711792286409,2
0.7566234492637472,0.0040858018386108275,0.0007138395552855311,0.7213722508134934,0.37069883536778425,2
0.9612939759301721,0.0040858018386108275,0.0005353796614672713,0.4864637049045009,0.3630947155836878,2
0.468243502248998,0.0040858018386108275,0.0008030695021946609,0.34032989981090866,0.20336556835017805,2
0.468243502248998,0.005617977528089888,0.0006246096083764012,0.3392490109841536,0.20343377509240448,2
0.468243502248998,0.0040858018386108275,0.0008922994557068068,0.7190377776555661,0.29806484529972044,2
0.468243502248998,0.005107252298263534,0.0006246096083764012,0.4864637049045009,0.24010976726503472,2
0.468243502248998,0.0040858018386108275,0.0009815293960129207,0.9794014353257907,0.3631780672023531,2
0.9271231487504631,0.008171603677221655,0.0009815293906591238,0.4864637049045009,0.3556849966807112,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.9894460431913512,0.3655999892218341,2
0.468243502248998,0.003575076608784474,0.0007138395552855311,0.7192700942269846,0.29795062816001316,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.8952442433546923,0.3420495392626694,2
0.468243502248998,0.00888661899897855,0.0008922994557068068,0.8738449060736906,0.3379668316943435,2
0.7326326067562986,0.006128702757916241,0.0008922994557068068,0.7813402507477047,0.38024846492940656,2
0.468243502248998,0.006128702757916241,0.0008030695021946609,0.823774517236399,0.324737447936377,2
0.7567398524352305,0.00602655771195097,0.0007138395552855311,0.7497102467541212,0.378297624114147,2
0.7417478150425918,0.0040858018386108275,0.0009815293960129207,0.9950314064249923,0.43546163817555195,0
0.468243502248998,0.008069458631256384,0.0006246096083764012,0.6440478387106224,0.2802463522998133,2
0.2208424687634944,0.00582226762002043,0.0008030695021946609,0.9032545392961939,0.2826805862954759,2
0.912930315111409,0.0040858018386108275,0.0006246096083764012,0.7713115760983255,0.4222380756641804,0
0.468243502248998,0.0040858018386108275,0.0008030695021946609,0.9380084816107557,0.35278521380013983,2
0.468243502248998,0.0040858018386108275,0.0008030695021946609,0.8340473298756541,0.3267949258663644,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.9128761459708752,0.3464575149167151,2
0.9976496253590877,0.0040858018386108275,0.0008030695021946609,0.9451162379517901,0.4869136836629208,0
0.468243502248998,0.0040858018386108275,0.0008922994557068068,0.9541776121865462,0.35684980393246546,2
0.9312793022125625,0.0040858018386108275,0.0011599893030372122,0.9466818049352881,0.4708017245723747,0
0.8177667226260085,0.00888661899897855,0.0007138395552855311,0.7311881399306442,0.38963883027772916,2
0.7056652604136268,0.0040858018386108275,0.0008922994450884431,0.4864637049045009,0.2992767666504567,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.4864637049045009,0.23985440465012153,2
0.468243502248998,0.0040858018386108275,0.0007138395552855311,0.943837468859557,0.35422015312561284,2
0.6940795132846294,0.0040858018386108275,0.0007138395552855311,0.8607334110805753,0.3899031414397752,2
0.9265611496897126,0.0040858018386108275,0.0005353796614672713,0.16774438598267594,0.27473167929311665,2
0.468243502248998,0.0040858018386108275,0.0008030695021946609,0.6621860064216001,0.2838295950028509,2
0.9235558319302858,0.0040858018386108275,0.0009815293906591238,0.8841578087407568,0.4531952429750781,0
0.817707437361725,0.0040858018386108275,0.0010707593362298045,0.7739426126671125,0.39920165280091957,2
0.468243502248998,0.0040858018386108275,0.0007138395552855311,0.6823600279807835,0.2888507929059195,2
0.8797959604416219,0.0040858018386108275,0.0010707593362298045,0.8826169125436043,0.44189235854001674,0
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.4864637049045009,0.23985440465012153,2
0.9271231487504631,0.0040858018386108275,0.0008030695021946609,0.9078751719887892,0.4599717980200144,0
0.8395671333170637,0.0040858018386108275,0.0009815293906591238,0.4864637049045009,0.33277454236270865,2
0.8862599689879148,0.0040858018386108275,0.0005353796614672713,0.4864637049045009,0.34433621384812346,2
0.9713789766728868,0.0040858018386108275,0.0010707593362298045,0.4864637049045009,0.36574981068805706,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.4864637049045009,0.23985440465012153,2
0.7570865757723909,0.0040858018386108275,0.0009815293906591238,0.9326014676034027,0.4236888436512659,0
0.468243502248998,0.0040858018386108275,0.0008922994557068068,0.884760701082071,0.3394955761563467,2
0.468243502248998,0.0040858018386108275,0.0008030694995177626,0.4864637049045009,0.23989901962290688,2
0.9303170956663601,0.0040858018386108275,0.0008030695021946609,0.9382279488142862,0.468358478955363,0
0.468243502248998,0.0040858018386108275,0.0005353796614672713,0.4864637049045009,0.23983209716339426,2
0.9443826251780584,0.0040858018386108275,0.0005353796614672713,0.4864637049045009,0.35886687789565935,2
0.9741750747953192,0.0040858018386108275,0.0011599893030372122,0.945691375658466,0.4812780603988583,0
0.468243502248998,0.00888661899897855,0.0006246096083764012,0.4864637049045009,0.24105460894021347,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.4864637049045009,0.23985440465012153,2
0.7518360031317565,0.0040858018386108275,0.0008922994450884431,0.4864637049045009,0.31081945232998914,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.7127369616179102,0.2964227188284739,2
0.7531497140347941,0.005107252298263534,0.0010707593362298045,0.6440478387106224,0.3508438910949775,2
0.468243502248998,0.00582226762002043,0.0009815293960129207,0.9134538535511285,0.34712528820404,2
0.468243502248998,0.007763023493360572,0.0007138395539470819,0.4864637049045009,0.24079601755020164,2
0.7893301212264998,0.003983656792645556,0.0007138395552855311,0.8375845038679167,0.4079030303605869,0
0.8633592744735831,0.0040858018386108275,0.0005353796614672713,0.4864637049045009,0.3386110402195405,2
0.468243502248998,0.0040858018386108275,0.0008030695021946609,0.8763710918005099,0.3373758663475783,2
0.9495750600290774,0.007150153217568948,0.0008030695021946609,0.83232962637636,0.44746447728130023,0
0.468243502248998,0.004698672114402452,0.0006246096083764012,0.7775008596227118,0.3127669108986222,2
0.650657567791686,0.0040858018386108275,0.0008030694995177626,0.4864637049045009,0.2855025360085789,2
0.9047470333661422,0.0040858018386108275,0.0009815293906591238,0.4864637049045009,0.34906951737497827,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.4864637049045009,0.23985440465012153,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.6373116860889145,0.27756639994622495,2
0.468243502248998,0.0,0.0006246096083764012,0.4864637049045009,0.23883295419046885,2
0.9606011030466609,0.003983656792645556,0.0009815293960129207,0.4864637049045009,0.36300749853495506,2
0.9626934274366604,0.0040755873340143,0.0005353796614672713,0.4864637049045009,0.3634420248341607,2
0.468243502248998,0.0040858018386108275,0.0007138395552855311,0.4864637049045009,0.23987671213684883,2
0.468243502248998,0.003881511746680286,0.0008922994557068068,0.907908066370583,0.345231344955492,2
0.468243502248998,0.0040858018386108275,0.0007138395539470819,0.4864637049045009,0.23987671213651424,2
0.468243502248998,0.003881511746680286,0.0007138395539470819,0.8751051720761649,0.3369860064064476,2
0.8563123577797114,0.0040858018386108275,0.0005353796614672713,0.4864637049045009,0.3368493110460726,2
0.9702149451719561,0.003575076608784474,0.0008922994450884431,0.8020647392272184,0.44418676511326183,0
0.8397326220730693,0.0040858018386108275,0.0008922994557068068,0.8468046962897707,0.42287885491428945,0
0.749485755976146,0.008784473953013279,0.0007138395539470819,0.4864637049045009,0.31136194359690184,2
0.7351976834369425,0.0040858018386108275,0.0008030694995177626,0.4864637049045009,0.306637564919893,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.9635643324162311,0.3591295615280541,2
0.7926063663218429,0.0040858018386108275,0.0006246096083764012,0.758585562141856,0.38897558497767154,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.4864637049045009,0.23985440465012153,2
0.468243502248998,0.003983656792645556,0.0008030695021946609,0.7783185933951164,0.3128372054847387,2
0.8637617769083714,0.0040858018386108275,0.0007138395552855311,0.7752244656076388,0.4109464709774766,0
0.468243502248998,0.0040858018386108275,0.0005353796614672713,0.4864637049045009,0.23983209716339426,2
0.468243502248998,0.0040858018386108275,0.0008922994557068068,0.8605309050426573,0.33343812714649324,2
0.468243502248998,0.007763023493360572,0.0008030694995177626,0.4864637049045009,0.2408183250365943,2
0.468243502248998,0.0040858018386108275,0.0006246096083764012,0.4864637049045009,0.23985440465012153,2
0.8977107624436373,0.0040858018386108275,0.0006246096083764012,0.8387131923432158,0.4352835915584601,0
0.468243502248998,0.0040858018386108275,0.0007138395552855311,0.6958528922128204,0.2922240089639287,2
0.8609764522565095,0.0040858018386108275,0.2522530561176959,0.4864637049045009,0.4009447537793293,0
0.8499085270017661,0.0040858018386108275,0.0007138395552855311,0.7684549046294216,0.40579076825627103,0
0.468243502248998,0.0040858018386108275,0.0007138395539470819,0.6440478387106224,0.2792727455880446,2
0.468243502248998,0.003881511746680286,0.0007138395539470819,0.9906549117222727,0.3658734413179745,2
0.468243502248998,0.0040858018386108275,0.0008030695021946609,0.8810729324981588,0.3385513265219906,2
0.468243502248998,0.007354443309499489,0.0006246096083764012,0.4864637049045009,0.2406715650178437,2
0.468243502248998,0.003983656792645556,0.0006246096083764012,0.4864637049045009,0.2398288683886302,2
0.9180908761770762,0.0040858018386108275,0.0010707593362298045,0.4864637049045009,0.3524277855641044,2
