Azure_Score,AWS_Score,Google_Score,IBM_Score,Manual_label
0.5,0.2,0.1,-0.481464,1
0.9636111856,0.5,0.400000006,0.658617,1
0.990457058,0.94,0.89502,0.386943,2
0.9498183131,0.1,0.4,0.929922,2
0.5,0.5,0,0.283678,1
0.9489486814,0.5,0.8,0.501517,1
0.5,0.5,0,0.79554,1
0.9564323425,0.5,0.400000006,0.324568,1
0.956232667,0.55,0.400000006,0.781198,1
0.8877207041,0.65,0.1000000015,0,1
0.9951257706,0.48,0.1000000015,0.534997,2
0.9522307515,0.5,0.857,0.399139,2
0.9125044346,0.5,0.6000000238,0.948608,2
0.922358036,0.49,0.78,-0.797549,1
0.9176243544,0.5,0.1000000015,-0.9281,2
0.1990876794,0.5,-0.1,-0.720682,2
0.5,0.5,0,0.787712,2
0.5,0.5,0.1000000015,0.747442,1
0.5,0.5,0,0.797277,1
0.5,0.5,0.5,0.710978,1
0.5,0.96,0.200000003,-0.28769,2
0.5,0.75,0.6000000238,-0.761083,2
0.5,0.4,0.200000003,0.645909,1
0.5,0.82,0.400000006,0.597316,2
0.9959636927,0.64,0.86,0.787712,2
0.9633278847,0.5,0.7809,0,2
0.9490314722,0.5,0.6028,-0.567913,0
0.9156300426,0.1,0.56,0.469475,2
0.8094680905,0.5,0.74,-0.650497,2
0.5,0.5,0.200000003,-0.308416,2
0.7918306589,0.5,0.1000000015,0.542481,2
0.8679423928,0.6,0.200000003,0.69425,2
0.9282257557,0.55,0.85,0.649756,2
0.5,0.5,0.6000000238,0.901826,1
0.5,0.8,0.400000006,0.885107,2
0.5,0.5,0,0.993838,2
0.8149823546,0.9,0.6000000238,0.75302,1
0.5,0.93,0,0.797806,2
0.7552365661,0.5,0.4,0,2
0.9624857903,0.5,0.200000003,0.820482,2
0.8857691288,0.45,0.200000003,0.686006,2
0.5,0.5,0.400000006,0.594743,1
0.5,0.5,0,0.262694,1
0.5,0.5,0,0.825274,2
0.5,0.95,0.3000000119,0.818545,1
0.8778362274,0.63,0.1000000015,0,2
0.9826087952,0.5,0.1000000015,0.824673,2
0.8929492235,0.5,0.52,-0.516617,1
0.8560684919,0.1,0.400000006,0.945456,1
0.8973861933,0.45,0.200000003,0.571632,1
0.9891148806,0.5,0.6999999881,0.97024,1
0.5,0.5,0,0.617437,1
0.9783278108,0.5,0.1000000015,0.988573,2
0.9831265211,0.9,0.9,0.726032,2
0.9840482473,0.5,0.4,0.988573,2
0.8821783066,0.93,0.1000000015,0.802682,1
0.5,0.56,0.1000000015,0.74653,2
0.5,0.5,0.1000000015,0.807971,1
0.8635582328,0.71,0.8000000119,0.853313,1
0.5,0.92,0,0.686428,1
0.7990192175,0.5,0.1000000015,0.440749,2
0.7421429753,0.5,0.2,0,2
0.9012116194,0.5,0.3000000119,0.762429,1
0.5,0.5,0.3000000119,0.580493,1
0.8137234449,0.5,0.3000000119,-0.45754,2
0.5,0.1,0.1000000015,0,2
0.5,0.5,0,0.420096,2
0.5,0.4,0,-0.261814,1
0.5,0.5,0.400000006,0.745957,1
0.5,0.909,0,0.754432,1
0.5,0.67,0,0,2
0.5,0.5,0,-0.33841,1
0.5,0.4,0.1000000015,0.29042,2
0.5,0.4,0.200000003,0.831013,1
0.8002594709,0.5,0.42,0,2
0.908077836,0.5,0.75,-0.577961,2
0.5,0.5,0.46,0.363535,1
0.5,0.1,0,-0.70231,2
0.5,0.1,0.200000003,0.69425,2
0.7052212954,0.55,0.87,0.546852,0
0.5,0.1,0,0.93541,2
0.8042239547,0.5,0.8000000119,0.889439,1
0.9204750061,0.89,0.87,0,2
0.9269899726,0.5,0.6999999881,0.811325,2
0.5,0.55,0,0.651223,2
0.816137135,0.5,0.200000003,-0.416445,2
0.7995163202,0.5,0.67,0.369777,0
0.2548376918,0.2,0.200000003,0.624818,2
0.8707918525,0.5,0.3000000119,0.789929,2
0.5,0.5,0.3000000119,0.68982,1
0.5,0.5,0,-0.312544,2
0.8743984699,0.5,0.68,0.615546,2
0.5,0.5,-0.1000000015,0.28335,1
0.5,0.5,0.8000000119,0.725523,2
0.5,0.6,0,0.958273,2
0.5,0.5,0,0,2
0.7688121796,0.5,0.67,0.556263,2
0.5,0.5,0,-0.53929,2
0.5,0.1,0.200000003,0.464288,0
0.5,0.5,0,-0.293799,2
0.5,0.45,-0.1000000015,0.359051,0
0.0838370621,0.4,0.200000003,0.622327,2
0.5,0.65,0.200000003,0.537833,0
0.5,0.65,0.1000000015,0.955481,1
0.5,0.5,0.8000000119,0.804337,2
0.5,0.56,0.200000003,0.732049,1
0.5,0.56,-0.1000000015,0.81307,2
0.8619561791,0.76,0.5,0.649016,2
0.5,0.5,0.200000003,0.554691,2
0.5,0.5,0,0.988573,2
0.7837767601,0.94,0.85,0,2
0.5,0.5,0,0,2
0.5,0.5,0,0.680574,2
0.2084361017,0.5,0.1,0.988573,2
0.5,0.94,0.8999999762,0.985928,1
0.2100224793,0.67,0.200000003,0.895645,2
0.5,0.5,0.200000003,0.930705,1
0.7072749138,0.94,0.200000003,0.674674,1
0.5,0.88,0.3000000119,0.666868,2
0.5,0.5,0.400000006,0.876098,2
0.5,0.63,0.8999999762,0.570632,2
0.1387834251,0.5,-0.1,0.637883,1
0.5,0.5,0,0.707902,2
0.2916431129,0.5,0.5,0.809205,2
0.5,0.5,0.400000006,0.509612,2
0.5,0.5,0.8000000119,0.914649,1
0.5,0.84,0,0.946867,2
0.5,0.5,0,0,2
0.5,0.5,0.1000000015,0.934934,0
0.5,0.2,0.1000000015,0.988573,1
0.5,0.6,0.1000000015,0.770914,2
0.5,0.5,0,0.350155,2
0.5,0.45,0.1000000015,0.842878,1
0.8045690656,0.4,0.400000006,0.792964,1
0.0966130793,0.5,0.3000000119,0.7637,1
0.5,0.95,0.8000000119,0.98259,1
0.8479021788,0.99,0.8000000119,0.881942,1
0.5,0.5,0.400000006,0.722271,1
0.9123394489,0.66,0.78,0.812289,2
0.5,0.5,0,0,2
0.5,0.5,0.200000003,0.885429,1
0.5,0.93,0.400000006,0.590299,0
0.9329003096,0.2,0.6,-0.450871,1
0.9013622999,0.4,0.7,0.979046,2
0.8890601397,0.5,0.7,0,2
0.3013283014,0.5,0.1000000015,0.780074,2
0.5,0.6,0,0.338476,2
0.5,0.5,0.6999999881,0.768064,1
0.5,0.56,0,0.790109,2
0.5,0.5,0.400000006,0.624455,1
0.5,0.78,0.400000006,0.773587,1
0.9964415431,0.5,0.400000006,0.932699,2
0.7430685163,0.5,-0.200000003,0.921084,2
0.8060814142,0.6,0.3000000119,0.990811,1
0.5,0.5,0,0.939063,2
0.8151894808,0.5,0.4,0,2
0.1584499478,0.5,0.1000000015,0.866041,0
0.5,0.5,-0.200000003,-0.51511,1
0.7589907646,0.6,0.200000003,0.776722,1
0.1423820853,0.5,0.1,0.961168,0
0.5,0.5,0.5,0.858453,2
0.8033093214,0.5,0.200000003,0.868761,2
0.9108190536,0.5,0.6,0.948996,2
0.1830807924,0.5,0.4,0,1
0.5,0.6,0.200000003,0.678335,2
0.8958493471,0.7,0.8999999762,0.790629,1
0.5,0.56,0.6000000238,0.909861,1
0.2108629346,0.99,0.8999999762,0.960368,2
0.5,0.97,0.6999999881,0.857108,2
0.6880940795,0.5,0.5,0.881689,1
0.8626734018,0.56,0.4,0.945664,2
0.5,0.5,0,0,1
0.8113592863,0.5,0.200000003,0.820002,1
0.7133671641,0.5,0.200000003,0.755626,2
0.5,0.5,0.1000000015,0.757701,1
0.1737973988,0.5,-0.1,0,2
0.5,0.5,0,0.951486,2
0.5,0.5,0,0,2
0.5,0.5,0.200000003,0.729392,2
0.5,0.6,0.400000006,0.600018,1
0.8307906389,0.5,0.6999999881,0.91543,1
0.8601881862,0.84,0.200000003,0.834388,1
0.5,0.62,0.5,0.855822,2
0.5,0.5,0,-0.529894,2
0.5,0.5,0,0.943389,2
0.5,0.5,0,0,0
0.5,0.5,0.400000006,0.950472,2
0.3097750843,0.6,0.5,0.851961,0
0.9725986719,0.5,0.400000006,0.701787,1
0.5,0.96,0.1000000015,-0.295913,1
0.5,0.6,0,0.889469,2
0.5,0.5,0,0.268269,2
0.2886212468,0.5,0.1000000015,0.69752,2
0.5,0.6,0,0,2
0.5,0.5,0.1000000015,0.642833,0
0.2435569465,0.4,-0.1,0.963146,2
0.889313817,0.56,0.5,0.466447,1
0.811673522,0.5,0.6000000238,0.700502,2
0.8972305059,0.6,0.4,0.965751,2
0.5,0.5,0,0,2
0.9178701043,0.5,0.3000000119,0.856899,1
0.5,0.7,0,-0.537071,2
0.2606549263,0.48,0.3000000119,0.634334,2
0.8109840751,0.5,0.200000003,0.972614,2
0.9295032024,0.5,0.3000000119,0.705909,1
0.8930590153,0.75,0.200000003,0.750717,1
0.8926622272,0.66,-0.1000000015,0.852437,0
0.8036193848,0.5,0.6000000238,0.709139,2
0.2054876089,0.6,0.5,0.606475,1
0.7824465036,0.58,0.1000000015,0.930551,2
0.8974611759,0.5,0.5,0,2
0.9422672987,0.5,0.200000003,0.954572,0
0.5,0.5,0,0.313474,0
0.5,0.5,0.1000000015,-0.290426,0
0.9265524149,0.5,0.3000000119,0.678977,1
0.7596136332,0.5,0.1000000015,0.756004,0
0.7537640333,0.5,0.200000003,0.444845,1
0.7837082148,0.83,0.3000000119,0.754926,1
0.2457289398,0.82,0.6000000238,0.784773,1
0.6902650595,0.78,0.6999999881,0.938937,2
0.0982075036,0.91,-0.3,0.986271,2
0.310906589,0.96,-0.2,0.988573,2
0.180077523,0.94,-0.3,0.788573,2
0.9440011382,0.56,0.400000006,0.890045,1
0.7790538073,0.5,0.200000003,0.499295,1
0.9723059535,0.5,0.400000006,0.968672,1
0.9723059535,0.6,0.3000000119,0.700789,1
0.8341042995,0.5,0.8000000119,0.881195,1
0.1640466154,0.5,0.5,0.852875,1
0.8491026163,0.96,0.6,0.771122,2
0.8335907459,0.5,0.200000003,0.793376,2
0.5,0.5,0,0.406283,2
0.8548539877,0.5,0.200000003,0.81545,2
0.8276599646,0.5,-0.1000000015,-0.425477,0
0.8043444157,0.5,0.87,0.895265,2
0.5,0.5,0.5,0.895277,1
0.8277795315,0.5,0.5,0.853626,1
0.2284673452,0.704,0.8999999762,0.991036,1
0.8626363277,0.9,0.3000000119,0.851737,2
0.9577375054,0.5,0.3000000119,0.839821,2
0.8111072779,0.5,0.8000000119,0.983031,1
0.752673924,0.5,0.200000003,0.937601,1
0.9968479276,0.97,0.1000000015,0.793066,1
0.9538787603,0.76,0.869,0.980856,2
0.9739308357,0.6,0.5,0.898772,1
0.9699565172,0.91,0.89,-0.814686,1
0.8949838877,0.5,0.3000000119,0.955687,1
0.9769207239,0.55,0.87,0.955055,2
0.9347273707,0.5,0.3000000119,0.975606,1
0.7216308713,0.5,0.57,0.909384,2
0.5,0.5,0.1000000015,0.495636,1
0.5,0.5,0.1000000015,0.897092,1
0.2662698627,0.5,0.200000003,0.437006,2
0.7673466802,0.8,0.87,0,1
0.5,0.5,0,0.892057,1
0.747482717,0.6,0.1000000015,0.841734,1
0.5,0.5,-0.1000000015,0.579855,2
0.5,0.5,0.1000000015,-0.728383,2
0.5,0.5,0.200000003,0.641245,1
0.8175479174,0.5,0.5,0.5257,1
0.5,0.5,0.200000003,0.979426,1
0.9522887468,0.5,-0.6000000238,0.755537,2
0.5,0.5,0.1000000015,0.752329,1
0.5,0.5,0,-0.573334,2
0.5,0.5,0.3000000119,0.895395,1
0.5,0.92,-0.1000000015,0.684833,1
0.5,0.5,0,0,0
0.5,0.5,0.8999999762,0.993566,1
0.9090130329,0.95,0.1000000015,0.835607,1
0.5,0.803,0.200000003,0.850099,2
0.5,0.5,0.3000000119,0.770724,2
0.9185698628,0.5,0.200000003,0.655321,2
0.0621877611,0.5,0.200000003,0.599819,2
0.5,0.5,-0.200000003,0.622904,2
0.5,0.5,0.6999999881,0.733031,2
0.816239357,0.86,0.87,0.651518,2
0.5,0.5,-0.200000003,0.545683,2
0.5,0.5,0.200000003,0.782407,2
0.2117869258,0.5,0.5,0.84522,2
0.1730436981,0.5,0.6000000238,0.949457,2
0.2389864326,0.5,-0.1,-0.563514,2
0.5,0.5,0,0.481895,2
0.7206721306,0.5,-0.3000000119,-0.366171,0
0.7567756176,0.2,0.3000000119,0.34082,0
0.5,0.5,0,-0.401709,1
0.768132925,0.4,0.200000003,0.83835,1
0.5,0.55,0.3000000119,0.956934,0
0.5,0.5,0.3000000119,0.743256,1
0.2673871219,0.5,-0.400000006,-0.455532,0
0.0904975236,0.25,-0.2,0.586789,1
0.1104514003,0.5,0.400000006,0.515628,2
0.8335907459,0.5,0.400000006,0.452493,2
0.5,0.5,0.200000003,0.828859,2
0.9378864765,0.5,0.200000003,0.878818,2
0.9468666911,0.7,0.87,0.965053,2
0.9664824009,0.8,0.400000006,0.745106,0
0.970626235,0.65,0.89,0.619262,1
0.5,0.5,0.200000003,0.584692,2
0.7922861576,0.5,-0.6000000238,0.470844,0
0.5,0.5,0,0.898431,2
0.8143051863,0.5,0.1000000015,0.637461,2
0.5,0.5,0,0.387857,2
0.5,0.5,0,0,2
0.9449967742,0.5,0.3000000119,0.659025,1
0.5,0.5,0.5,0.920361,2
0.115031302,0.5,0.400000006,0.597141,1
0.9402530193,0.7,0.87,0.958841,2
0.1769013703,0.5,0.1000000015,0.693204,2
0.5,0.55,0.200000003,0.526496,1
0.2369206846,0.5,0.5,0.880155,1
0.7813259363,0.89,0.400000006,0.775597,2
0.816646874,0.6,0.3000000119,0.385666,2
0.5,0.5,0.3000000119,0.787726,2
0.9365590215,0.5,0.200000003,0.755026,1
0.2335234284,0.88,0.8999999762,0.995,2
0.8458324075,0.91,0.5,0.898358,1
0.8146353364,0.95,0.3000000119,0.739103,1
0.5,0.59,0.6000000238,0.929227,1
0.9217882156,0.99,0.87,0.545944,2
0.9349011183,0.85,0.3000000119,0.879051,1
0.9379136562,0.5,0.89,0.920533,1
0.6949287653,0.5,0.1000000015,0.729979,1
0.9595277309,0.5,0.57,0.81206,1
0.5,0.5,0.3000000119,0.670604,1
0.9626238942,0.85,0.5,0.985965,2
0.5,0.5,0.400000006,0.860745,1
0.9508376122,0.5,0.200000003,0.849638,2
0.8913305998,0.5,0.6000000238,0.899357,1
0.7721067071,0.99,0.200000003,0.718201,1
0.5,0.5,0,0.517962,0
0.5,0.5,0,0.460557,0
0.5,0.5,0.200000003,0.4763,2
0.5,0.5,0,0.407745,2
0.5,0.66,0.400000006,-0.339268,0
0.5,0.5,0.200000003,0.554099,2
0.1197263002,0.5,-0.1,-0.297692,1
0.8242220879,0.5,0.200000003,0.832177,1
0.5,0.5,0.3000000119,0.790169,0
0.5,0.5,0.200000003,0.414467,2
0.5,0.5,0,0,2
0.5,0.5,0.3000000119,0.45516,2
0.727707088,0.5,0.56,0.650803,1
0.5,0.5,0.3000000119,0.722515,2
0.5,0.5,0.5,0.726352,0
0.8722491264,0.6,0.400000006,0.75211,1
0.2875854373,0.5,0.200000003,0.669397,1
0.8393529654,0.5,0.1000000015,0.651794,2
0.5,0.5,0,0.600227,1
0.5,0.5,0.5,0.916037,1
0.9504487514,0.99,0.200000003,0.935104,1
0.7977489829,0.715,0.3000000119,0.543098,2
0.7721815109,0.78,0.58,0,2
0.9534697533,0.5,0.76,0.616907,0
0.5,0.5,0,0.624872,2
0.5,0.6,0.6000000238,0.927753,1
0.7409540415,0.69,-0.5,0.475637,0
0.5,0.4,0.200000003,0.96529,2
0.5,0.5,0,0.689525,1
0.5,0.5,0.200000003,-0.262622,1
0.7833118439,0.5,0.2,0.538188,0
0.5,0.5,0,0.465755,1
0.5,0.5,0.3000000119,0.76608,1
0.5,0.5,0.1000000015,0.796897,1
0.1221992075,0.5,-0.1,-0.739023,0
0.8977588415,0.4,0.1,-0.297509,1
0.8056364059,0.4,-0.200000003,0.306158,2
0.5,0.1,0,0,2
0.5,0.5,0.200000003,0.430197,2
0.5,0.5,0.3000000119,0.925357,2
0.8642795086,0.5,-0.1000000015,-0.354365,2
0.5,0.5,-0.3000000119,0.777245,2
0.7357074022,0.5,0.200000003,0.511644,2
0.7393779159,0.5,0.4,0.742786,1
0.5,0.5,0.3000000119,0.679952,1
0.152366966,0.5,-0.1,0,2
0.5,0.5,0.200000003,0.868214,2
0.2177335024,0.6,0.3000000119,0.777627,1
0.8182966709,0.6,0.3000000119,0.560081,1
0.2881360948,0.5,0.3000000119,0.627228,2
0.2356398702,0.79,-0.1,0,2
0.8335907459,0.4,0.200000003,0.755553,1
0.5,0.5,0.3000000119,0.981095,2
0.8192314506,0.73,0.1000000015,0.484005,1
0.6794471741,0.74,0.400000006,0.687544,1
0.7619915605,0.5,0.200000003,0.725838,1
0.5,0.704,0.6999999881,0.997276,1
0.948441267,0.89,0.87,0,2
0.5,0.5,0,0.373961,0
0.5,0.5,0,0.673008,2
0.9542301297,0.5,0.89,-0.244793,2
0.9715849757,0.3,0.1000000015,0.9016,2
0.9502313137,0.4,-0.6000000238,-0.253224,2
0.5,0.5,0.3000000119,0.601676,2
0.1887845099,0.55,0.200000003,0.909466,2
0.5,0.5,0.5,0.890158,1
0.6999745965,0.62,0.4,0.775962,1
0.1265987456,0.7,-0.1,0.988573,1
0.5,0.97,0,0,2
0.5,0.5,0.200000003,0.663005,1
0.5,0.98,0,0,2
0.1972666383,0.5,-0.1,0.553732,1
0.7518550158,0.77,0.5,-0.532437,1
0.7828122973,0.72,0.400000006,-0.662903,2
0.8835505247,0.5,0.3000000119,0.636341,2
0.8485029936,0.65,0.200000003,0,2
0.5,0.5,0.1000000015,0.606575,1
0.8839517236,0.5,0.200000003,0.69425,2
0.0927842557,0.55,-0.200000003,-0.393057,2
0.8817698956,0.5,0.3000000119,0,2
0.3017525673,0.5,-0.1,-0.644835,2
0.9238854647,0.5,0.8,0.580363,2
0.8057129383,0.5,0.8999999762,0.897534,2
0.230951339,0.6,0.3000000119,0.676839,1
0.5,0.55,0.5,0.999147,2
0.319196105,0.9,0.200000003,0,2
0.7529886961,0.5,0.5,0,2
0.5,0.5,0,-0.685627,2
0.5,0.5,0,0,2
0.8442850709,0.5,0.7,0.69022,1
0.890503943,0.5,0.7,0,2
0.5,0.5,0,0,2
0.9948004484,0.5,0.8,0,2
0.5,0.5,0.200000003,0.584635,0
0.5,0.52,0,0,2
0.905154705,0.5,0.400000006,0.71776,1
0.5,0.94,0.1000000015,0.820639,1
0.8018319607,0.5,0.3000000119,0.820335,1
0.5,0.76,0,0,2
0.7966527939,0.5,0.5,0,2
0.939545095,0.5,0.400000006,0.889432,2
0.8638553619,0.5,0.7,0,2
0.8832917213,0.5,0.3000000119,0.672667,1
0.9000461102,0.75,0.200000003,0.543158,1
0.9146858454,0.5,0.1000000015,0.791219,2
0.9411212802,0.5,0.4,0.684093,1
0.9477670193,0.5,0.3000000119,0.856479,0
0.5,0.5,0,0,2
0.8787169456,0.5,0.7,0,2
0.8520112038,0.5,0.6,0,2
0.5,0.5,0,0,2
0.7644661069,0.5,0.4,0.929853,1
0.5,0.91,0,0,2
0.7609831691,0.5,0.3000000119,0.977817,1
0.8430373073,0.93,0.1000000015,0.791219,2
0.7927620411,0.5,0.4,0.932551,2
0.5,0.91,0,0,2
0.9468415976,0.5,0.200000003,0.756615,1
0.8485029936,0.5,0.1000000015,0.791219,2
0.5,0.5,0,0.838811,1
0.5,0.5,0,0,2
0.8875466585,0.5,0.78,0,2
0.8079420924,0.5,0.3000000119,0.72151,0
0.5,0.5,0.1000000015,0.791219,2
0.5,0.5,0.1000000015,0.463839,2
0.5,0.5,0,0,2
0.1748917103,0.5,-0.1,0,2
0.5,0.5,0,0,2
0.5,0.5,0.200000003,0.490863,1
0.2386282384,0.5,0.1000000015,0.791219,2
0.9398233294,0.5,0.200000003,0.866997,1
0.5,0.5,0,0,2
0.9329218864,0.5,0.8,0,2
0.8485029936,0.5,0.7,0.611234,1
0.8517068624,0.5,1120,0,2
0.5,0.5,0,0.711296,1
0.7868636847,0.55,0.6,0,2
0.825889945,0.5,0.7,0,2
0.8451482058,0.5,0.7,0.902249,2
0.5,0.5,-0.1000000015,0.273772,2
0.8485029936,0.5,0.1000000015,0.791219,2
0.5,0.5,0,0.949471,2
0.8261007071,0.5,0.76,0.902249,2
0.8953385949,0.5,0.7,0,2
0.5,0.5,0,0.58976,2
0.5,0.5,0,0,2
0.7918015718,0.5,0.1000000015,0.470778,1
0.7929016352,0.64,0.46,0,2
0.6927216649,0.5,0.5,0,2
0.8402535319,0.5,0.7,0,2
0.5,0.5,0.1,0.805351,1
0.5,0.5,0.1000000015,0.791219,2
0.8485029936,0.5,-0.1000000015,0.513431,0
0.2387999296,0.55,0.1000000015,0.65544,1
0.9121568203,0.5,0.7,0,2
0.5,0.5,0.100015,0,2
0.8215389252,0.5,0.1000000015,0.531881,0
0.5,0.5,0.1000000015,0.791219,2
0.5,0.5,0.200000003,0.71358,1
0.7678960562,0.5,-0.1000000015,0.562288,1
0.7426396012,0.5,0.57,0,2
0.8399969935,0.5,0.75,0,2
0.5,0.5,0.1,0.728581,2
0.5,0.5,0.10002,0.437375,0
0.5,0.5,0.1000000015,0.791219,2
0.775362134,0.5,0.48,0,2
0.8253932595,0.5,0.78,0.526945,0
0.5,0.4,0.1,0.728581,2
0.5,0.5,0.1000000015,0.539347,1
0.9343538284,0.56,0.1000000015,0.791219,2
0.5,0.5,0.1000000015,0.762816,1
0.5,0.78,0.1,0,2
0.9832094312,0.5,0.4,0,2
0.864156127,0.5,0.75,0,2
0.5,0.5,0.400000006,0.819729,1
0.5,0.5,0.1000000015,0.791219,2
0.8532209396,0.5,0.78,0,2
0.956595242,0.5,0.1000000015,0.625855,0
0.5,0.5,0.1,0,2
0.5,0.5,0.200000003,0.678132,1
0.5,0.5,0.1000000015,0.791219,2
0.5,0.5,0.1,0.559572,1
0.5,0.5,0.1,0,2
0.5,0.5,0.1,0,2
0.8950246572,0.5,0.75,0.811318,2
0.5,0.5,0.400000006,0.936606,1
0.8253932595,0.5,0.75,0,2
0.5,0.5,0.1,0,2
0.8801489472,0.5,0.200000003,0.623617,0
0.5,0.5,0.1,0,2
0.5,0.5,0.1,0,2
0.9628150463,0.5,0.54,0.703984,2
0.9361134768,0.5,0.200000003,0.49664,2
0.9363771081,0.5,0.5,0,2
0.8164686561,0.5,0.3000000119,0.837132,1
0.5,0.55,0.1000000015,0.791219,2
0.294215858,0.5,-0.1,0.45263,1
0.8010441065,0.5,0.8,0,2
0.9472807646,0.5,0.453,0,2
0.5,0.5,0.200000003,0.882469,2
0.9905344844,0.6,0.78,0,2
0.9507541656,0.5,0.1000000015,0,2
0.2172992826,0.5,0.200000003,0.468127,0
0.5,0.4,0.1000000015,0.791219,2
0.8485029936,0.5,0.1000000015,0.521754,1
0.9529106617,0.5,0.87,0,2
0.8932999372,0.5,0.1000000015,0,2
0.9569950104,0.5,0.1000000015,0.791219,2
0.5,0.5,0.1000000015,0.822532,1
0.5,0.94,0.1,0,2
0.8174275756,0.5,0.78,0,2
0.5,0.5,0.1000000015,0.599695,2
0.9627557397,0.5,0.87,0,2
0.8485029936,0.5,0.78,0.423065,0
0.5,0.4,0.3000000119,0.76439,1
0.9040586352,0.5,0.87,0,2
0.5,0.5,0.1,0,2
0.5,0.5,0.6999999881,0.985224,1
0.8104119301,0.98,0.6000000238,0.965167,1
0.5,0.5,0.6999999881,0.975852,2
0.5,0.5,0.1,0,2
0.2069302797,0.5,0.200000003,0.445194,0
0.9231840372,0.5,0.200000003,0.849288,1
0.1914826035,0.5,0.400000006,0.915434,1
0.5,0.5,0.1,0.70598,1
0.5,0.5,0.3000000119,0.911226,1
0.5,0.5,0.5,0.852743,2
0.5,0.5,-0.1000000015,-0.53742,0
0.5,0.5,0.3000000119,0.788095,1
0.5,0.5,0.200000003,0.802964,0
0.5,0.5,0.200000003,0.945717,0
0.8755881786,0.5,0.85,0,2
0.5,0.5,-0.200000003,0.476624,0
0.5,0.5,0.1,0.516475,1
0.5,0.5,-0.6999999881,-0.765348,1
0.5,0.5,0.1000000015,0.514354,1
0.8488630056,0.6,0.200000003,0.89528,1
0.5,0.5,0.6000000238,0.875904,1
0.8367998004,0.99,0.78,0.7985,2
0.7724486589,0.5,0.1000000015,0.791219,2
0.5,0.5,-0.1000000015,0.715505,2
0.5,0.5,0.1000000015,0.611626,1
0.5,0.5,0.1000000015,0,2
0.5,0.5,-0.1000000015,0.776021,1
0.8974425793,0.5,0.1000000015,0.692855,0
0.8735377192,0.5,0.87,0.563668,1
0.5,0.5,0.1000000015,0.507178,0
0.9955767393,0.5,0.3000000119,0.585602,1
0.9853692651,0.5,0.9,0.608066,1
0.7904590368,0.5,0.67,0.725285,1
0.7481592894,0.5,0.3000000119,0.891185,1
0.9948004484,0.5,0.9,-0.47812,0
0.7529538274,0.5,0.1000000015,0.887759,1
0.9088584185,0.5,0.89,0,2
0.9554066062,0.5,0.200000003,0.878622,0
0.7844665647,0.56,0.400000006,0.939845,1
0.5,0.5,0.400000006,0.981687,1
0.7723357677,0.5,-0.1000000015,-0.510637,1
0.5,0.5,0.200000003,0.672319,1
0.5,0.5,0.1000000015,0.738299,1
0.5,0.5,0.1,-0.453038,1
0.5,0.5,0.1,0.812166,0
0.1766685843,0.5,0.200000003,0.786603,0
0.5,0.5,-0.1000000015,-0.271919,0
0.5,0.5,0.1,0,2
0.5,0.5,0.1,0.717108,2
0.5,0.5,0.1,-0.467597,0
0.9482241869,0.5,0.8,0.744958,1
0.7626891136,0.5,0.67,0.607678,1
0.5,0.5,0.1,0.290116,1
0.5,0.5,0.3000000119,0.985956,1
0.2000481784,0.5,-0.1,0.83767,1
0.9166392088,0.81,0.3000000119,0.943123,2
0.7650659084,0.6,-0.1000000015,0,2
0.8817979693,0.5,0.8,0,2
0.8638265133,0.5,0.7,0,2
0.5,0.5,0.1,0,2
0.7861366868,0.5,0.7,0,2
0.8775246143,0.5,0.1000000015,-0.488886,2
0.7284626365,0.4,0.1000000015,0.791219,2
0.8208388686,0.5,0.78,0.80153,2
0.5,0.5,0.1000000015,0.637414,1
0.5,0.5,0.1,0,2
0.8692772388,0.5,0.200000003,0.555948,2
0.5,0.64,0.1,0,2
0.9804503918,0.5,0.200000003,0.759198,1
0.5,0.5,0.1,0,2
0.2506176233,0.5,-0.1,0,2
0.9562067389,0.5,0.87,0,2
0.8019199371,0.5,0.78,0,2
0.7359941602,0.5,0.200000003,-0.357957,1
0.5,0.5,0.1000000015,0.791219,2
0.2170099318,0.5,0.200000003,0.767542,1
0.1902222037,0.53,-0.1,0.27478,1
0.824749589,0.5,0.802,0,2
0.5,0.5,0.1000000015,0.420951,0
0.9092589021,0.5,0.1000000015,0.791219,2
0.5,0.5,0.200000003,0.816136,1
0.5,0.5,0.200000003,0.558518,1
0.5,0.5,0.1,0,2
0.5,0.5,-0.3000000119,-0.598559,0
0.5,0.2,0.5,0.790615,0
0.7213589549,0.98,0.78,0.988573,1
0.5,0.93,0.1000000015,0.574769,0
0.5,0.5,0.1,-0.586947,2
0.8603670597,0.5,0.400000006,0.884016,1
0.5,0.6,0.6000000238,0.59894,1
0.2801674604,0.65,0.400000006,0.875206,1
0.7561969161,0.95,-0.3000000119,-0.558735,2
0.5,0.5,0.200000003,0.569009,0
0.9124140739,0.55,0.400000006,0.775907,1
0.5,5,0.1,0.564156,2
0.5,0.5,0.5,0.926254,1
0.5,0.5,0.200000003,0.633038,1
0.5,0.5,0.1,-0.677819,1
0.7385720015,0.5,0.67,0.732119,1
0.5,0.5,0.1000000015,0.68192,2
0.9494063258,0.5,0.8,0.577718,1
0.1944514811,0.5,-0.1,-0.287068,0
0.5,0.5,-0.1000000015,-0.844607,2
0.5,0.5,0.1000000015,0.355513,2
0.5,0.5,-0.200000003,0.66207,2
